symbol,1h_EMA21_SLOPE_BPS,1h_SMA40_SLOPE_BPS,1h_SMA50_SLOPE_BPS,1h_SMA150_SLOPE_BPS,4h_EMA21_SLOPE_BPS,4h_SMA40_SLOPE_BPS,4h_SMA50_SLOPE_BPS,4h_SMA150_SLOPE_BPS,1d_EMA21_SLOPE_BPS,1d_SMA40_SLOPE_BPS,1d_SMA50_SLOPE_BPS,1d_SMA150_SLOPE_BPS,1h_ma21_dir,1h_ma40_dir,1h_ma50_dir,1h_ma150_dir,4h_ma21_dir,4h_ma40_dir,4h_ma50_dir,4h_ma150_dir,1d_ma21_dir,1d_ma40_dir,1d_ma50_dir,1d_ma150_dir
POWRUSDT,-437.53644421334286,-368.4296223929417,-354.16641898398694,81.64354106629504,124.95658006634862,240.4068423485891,175.17621820410488,-293.2727504217446,-324.0310135145557,-719.7293997108729,-783.6352307623845,-1242.7205763898176,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
PROMUSDT,2515.952613219637,2100.0992323126598,1706.4017611879751,629.2727688162418,1485.072983126347,461.0970364380312,409.8566704373577,288.9695670829031,7669.04912037837,6881.443298969071,6477.045224172945,2458.4913271480436,↑,↑,↑,↑,↑,↑,↑,↑,↑,↑,↑,↑
PROVEUSDT,-530.9498295848388,-427.5162257083913,-464.4388826163289,55.12516200433787,-866.0405961723825,-938.9059298415632,-1013.1890745821888,-2021.2745574281162,-8670.538297317607,-8401.453652310707,-6685.610207123463,-277.96479563192725,↓,↓,↓,↑,↓,↓,↓,↓,↓,↓,↓,↓
PSGUSDT,-203.1473185089712,-153.75463323113465,-146.47625568542918,-13.253999649278677,-155.7738252322376,-115.49231817149885,-234.87646573672257,-834.8722913098524,-2445.918140787495,-2904.928851309548,-2726.299057317477,-1951.146475017111,↓,↓,↓,→,↓,↓,↓,↓,↓,↓,↓,↓
PUMPUSDT,-6042.850011495922,2993.5883442080817,3403.206694073137,-9932.87695027185,-9682.520500496497,-9456.853245604507,-7574.757934007832,-2945.795200235001,-5759.214819528862,-3976.5814567952248,-3633.9763488543967,-2152.809053839809,↓,↑,↑,↓,↓,↓,↓,↓,↓,↓,↓,↓
PYRUSDT,-575.0181069485133,-359.9886480232266,-300.0141432713393,330.2543959247541,958.4811183685736,1101.099118724626,887.2106708513163,-288.89765332281627,-40.89470347749483,-687.7504603054259,-849.8227743556221,-3256.4452182668697,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
PYTHUSDT,-873.8678698877764,-848.974553208204,-872.9062047116694,-46.521256816087735,-965.0184999684251,599.3070512220261,1119.2456289699426,2085.795556980025,2822.3359011678876,487.15193997780875,-146.7513948304752,-2718.486996255448,↓,↓,↓,↓,↓,↑,↑,↑,↑,↑,↓,↓
QIUSDT,-602.9220301487875,-399.5894855326767,-385.1067227338016,24.733997103874344,164.3435594802042,375.00000000000074,324.5577378464963,90.54827395237241,-926.6357100617912,-1305.5696732338633,-1413.1415277975607,-1938.5718271769215,↓,↓,↓,→,↑,↑,↑,↑,↓,↓,↓,↓
QKCUSDT,-316.35606033450637,-243.57336883196336,-238.15984711580901,-45.677825263455794,-175.24169708300022,-127.24093012544013,-174.71645761523874,-420.3398017668211,-483.7041887615266,-673.8283195123994,-601.0155642840632,-954.1790309298402,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓
QNTUSDT,-305.55248807670006,-237.44001400281016,-187.73139008018126,66.30482443146045,-287.76766331345203,-206.23835567041306,-294.9666055664437,-551.3279576735971,-616.0636294846023,429.11230557245165,1174.864822300383,1621.7358096905793,↓,↓,↓,↑,↓,↓,↓,↓,↓,↑,↑,↑
QTUMUSDT,-777.6166994250932,-689.6187559404366,-672.7838162391856,-406.9096232844547,-1300.7790626752474,-1214.4313370158047,-1193.9966956835626,1172.1479306595738,2089.904467343768,1292.810237413704,937.6799078871608,-801.9547715279517,↓,↓,↓,↓,↓,↓,↓,↑,↑,↑,↑,↓
QUICKUSDT,-910.4519513696911,-728.696913846518,-700.1991796632054,-207.10301080090065,-257.277919400102,277.03909918145354,262.3037689607213,343.8782300099821,697.2030810057047,491.04662592418504,62.12485498596243,-1217.9599040729122,↓,↓,↓,↓,↓,↑,↑,↑,↑,↑,↑,↓
RADUSDT,-383.48722561000193,-326.7152550892175,-316.5558721114279,-69.28117170938499,-170.77299280375965,-212.65985110248394,-406.38161381195516,174.49940300260397,-561.8372021114315,-1060.47212127165,-1279.5296076594846,-1724.8825399838647,↓,↓,↓,↓,↓,↓,↓,↑,↓,↓,↓,↓
RAREUSDT,167.29194015874404,205.72023783690042,36.556070048392385,107.61170306705066,520.0658175781181,389.8228078146286,299.89882931059304,-345.88573148984545,-502.06143761920725,-1006.249253671932,-996.2981873883074,-1822.0502901353966,↑,↑,↑,↑,↑,↑,↑,↓,↓,↓,↓,↓
RAYUSDT,-1107.2216753838497,-1126.9653980188234,-1045.5802633034637,0.8732234753510695,-611.9959204928492,-303.44369363001596,-332.94369434232834,41.87931727926957,3075.8876986235423,2005.0572008042366,1607.5261580748208,-1537.1161760050659,↓,↓,↓,→,↓,↓,↓,↑,↑,↑,↑,↓
RDNTUSDT,-636.542251979135,-504.12795536859153,-495.3037000876873,70.99965660296662,132.42181329797856,302.55911119551916,178.01115974975147,-422.97987419864836,-1355.497154911809,-1678.4638698662989,-1654.5561361738976,-2153.8461538461524,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
REDUSDT,-798.3662929061437,-670.8685402269989,-610.71133732457,-746.9070801386183,3054.00362166899,4132.8344246959805,4476.099462569072,2987.1839686900726,5084.015267262324,2047.3739443306183,1417.710952328898,1994.0312496749798,↓,↓,↓,↓,↑,↑,↑,↑,↑,↑,↑,↑
REIUSDT,-725.4438870320371,-474.2196691812599,-426.4275664932214,341.3646817503735,321.00310462880486,479.7015190548092,241.54533055105375,-558.5532869909152,-660.0394119855298,-1198.0022838212597,-1693.248422001804,-3658.738323898787,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
RENDERUSDT,-521.2700107784051,-439.5768792036272,-453.59298656224416,219.30618611258222,1004.3261043700479,1067.7068584697276,917.6069831807514,-261.54317055027747,-895.3178112261913,-1696.710845456015,-1708.6186245240167,-1177.644172036627,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
REQUSDT,136.44593302142798,208.90855936332673,192.85180005853954,45.90632511206028,-1186.9167867235997,-1319.3371717455432,-1361.5818418438043,-1186.599592506446,-1071.0541618665702,-479.0356938743722,31.43390268408166,1808.5447217991014,↑,↑,↑,↑,↓,↓,↓,↓,↓,↓,↑,↑
RESOLVUSDT,-859.3103793163014,-707.7985557062217,-671.0704478443004,-265.3231801820333,268.51310807259006,431.38380495711425,383.2790008183414,-765.8823146520854,2023.290554615355,1454.7199188905392,1574.982880620864,1562.3421792367435,↓,↓,↓,↓,↑,↑,↑,↓,↑,↑,↑,↑
REZUSDT,-445.93916528503297,-367.4984532893378,-358.6922194704393,151.0971037825488,-524.4989367616413,-410.0609141151317,-665.9499114596509,-1155.9446895682288,-104.84741384083303,-579.5488275452659,-637.2513031348658,-3163.046258911987,↓,↓,↓,↑,↓,↓,↓,↓,↓,↓,↓,↓
RIFUSDT,-127.15855761572065,-17.774470899471467,5.6461523132617,277.5920869259781,691.2668597942186,705.4291028252591,587.1385351438812,136.52316331305585,1208.3507529251046,902.2947717057002,1168.8109161793361,153.0058687182521,↓,→,→,↑,↑,↑,↑,↑,↑,↑,↑,↑
RLCUSDT,-293.08412060165057,-274.45668178337974,-248.5195917853096,-262.49649485392507,165.5284114952689,540.335336918696,871.8500147418451,1645.1594529425543,1144.9971520054144,-129.86734211994877,-545.2505228080306,-1608.9664015366302,↓,↓,↓,↓,↑,↑,↑,↑,↑,↓,↓,↓
RONINUSDT,-700.9196350130304,-570.3512791141676,-550.7290749741683,60.21086950805916,-237.97354756339863,-82.44822736311336,-190.00649921627212,-680.4940573292948,-1585.7829824781081,-1654.1233624019433,-1479.3690111466,-3905.6357459686396,↓,↓,↓,↑,↓,↓,↓,↓,↓,↓,↓,↓
ROSEUSDT,-576.3653662574726,-288.668714576213,-204.03027951938446,534.369501898035,1269.1266762237024,1265.493270226299,1030.8043043549312,-454.6748585680389,-953.92821455609,-1610.6123335038988,-1539.5575932974057,-2628.1086367504327,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
RPLUSDT,-700.3567701003226,-408.7172913053313,-295.29956161714557,262.40223872025354,-1015.089433065228,-952.1996469488761,-1145.5886369844307,-1248.943546578816,2455.815520925552,4020.4778156996604,4422.783794624948,199.2067683111803,↓,↓,↓,↑,↓,↓,↓,↓,↑,↑,↑,↑
RSRUSDT,-991.5227875887574,-894.471124245783,-869.7156043315331,-121.8081394460396,-26.978579281297506,129.4465595843069,-44.879106425392635,-944.1410603594935,191.26186091994825,-424.8026007480391,-608.3589813045941,-607.2672700269637,↓,↓,↓,↓,↓,↑,↓,↓,↑,↓,↓,↓
RUNEUSDT,-403.89402447649445,-290.40404040403985,-261.39368964881015,223.2848978214582,534.716215191247,522.4854242263618,302.9670541391056,-647.8631793165002,-2556.3689221759973,-2384.454400754582,-2011.3506260079519,-890.3676855677393,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
RVNUSDT,-585.4766222524133,-482.29814794600327,-445.15289334756824,26.845771045345472,-102.89701469654528,28.371441903872952,-22.724234727977702,-384.50975006866213,-6.610373436024098,815.4275463424351,946.6941350672538,270.1002847591899,↓,↓,↓,↑,↓,↑,→,↓,→,↑,↑,↑
SAGAUSDT,-658.5870388946641,-574.6037055620588,-548.4640307193865,316.7840087432366,343.37689104357827,436.1667938777989,137.27394005415096,-444.66405685407733,-1865.2683588244522,-2239.058644904156,-2105.6553625654346,-4697.377974577396,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
SAHARAUSDT,-692.1595887281696,-561.2552642304046,-514.090219268407,-261.3561799951646,101.98073008367491,302.8527996525443,371.8699517654387,9.766283999387424,-6433.173240584339,-6505.349754642546,-6638.163984353999,-3958.0690515584,↓,↓,↓,↓,↑,↑,↑,→,↓,↓,↓,↓
SANDUSDT,-475.53842782859033,-305.01971133219416,-285.7942854166127,232.83426486345707,846.398887401047,982.7363201954494,803.4952505545741,59.637626004788025,260.50472118007104,-433.3388266315088,-499.32121452931915,-1620.3546896803996,↓,↓,↓,↑,↑,↑,↑,↑,↑,↓,↓,↓
SANTOSUSDT,-296.1590001588722,-216.75793789959306,-204.269514453748,58.07387112992727,-832.1446882354153,-989.2586377944083,-1103.187675612829,-2023.144586775479,-1937.7976701802575,-1262.3822917940581,-1108.5410566204866,-1312.7924589191166,↓,↓,↓,↑,↓,↓,↓,↓,↓,↓,↓,↓
SCRTUSDT,-665.5792229250662,-558.961364503297,-542.8349506066152,-39.637325890820215,-63.85908977284194,126.10161806795186,36.595085482076136,-337.16200659998304,-647.878140969881,-1397.5419154868898,-1512.4260805080712,-2039.3319576407634,↓,↓,↓,↓,↓,↑,↑,↓,↓,↓,↓,↓
SCRUSDT,-901.2828322638333,-777.4335326752641,-767.630057803466,-252.2953625894793,-590.508352883157,-499.3242762643149,-620.8091193562811,-570.8241353936709,1076.5891397234645,592.5592559255906,463.0934150076589,-2720.49651647449,↓,↓,↓,↓,↓,↓,↓,↓,↑,↑,↑,↓
SCUSDT,-402.0984157610603,-318.96396174729114,-301.23294427091946,-63.99823574815316,-369.48463598737845,-276.57938403011076,-324.5287387369908,-320.0088419021135,-973.0439799663268,-990.1633597931885,-985.8950713945196,-1437.2702023541503,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓
SEIUSDT,-984.2857968201824,-762.4702045830082,-674.6999332857081,336.1251421689973,1021.1641069929806,1231.1806825367012,990.8717727125431,-247.34801031293742,5406.9278696358515,4207.759556596766,4295.0475358493695,1498.8933283509114,↓,↓,↓,↑,↑,↑,↑,↓,↑,↑,↑,↑
SFPUSDT,-566.6194801445012,-447.31254250663346,-429.87708267315935,44.40934996470972,-120.89106090952859,147.51519331063415,169.5779345623598,-333.216274101823,-746.582826050808,-1175.0152590307832,-1134.7104924201167,-1330.5180390254816,↓,↓,↓,↑,↓,↑,↑,↓,↓,↓,↓,↓
SHELLUSDT,-978.2412536899715,-906.2064832278642,-826.717688046148,143.4597886225353,504.10827123684874,366.5787903862069,107.45719797444006,-1083.1422151180323,-2812.7253938827457,-3370.277139645144,-3054.941316550429,-4549.822891616721,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
SHIBUSDT,-742.8747525479073,-465.0442074567727,-378.7811846484637,308.46283706246254,695.0063474015809,855.3136486650232,688.3622554380498,-78.03859873206707,-241.1041699495617,-803.6798856734546,-805.0573191441096,-1071.9892555989568,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
SIGNUSDT,-463.3668150256433,-442.64252501768925,-439.2084372586505,-20.665976366248273,760.3611568516225,854.8496344831719,840.5644322454208,379.24262304628456,-113.58220796959742,-1108.264974936958,244.53567144182938,20210.865369599127,↓,↓,↓,→,↑,↑,↑,↑,↓,↓,↑,↑
SKLUSDT,-687.9106753881448,-532.5505094111575,-493.2912665118072,-229.97470878177643,-923.2461891178694,-350.2996827894015,-526.4849446598218,-335.6224368915545,2917.6643481818915,2953.8405595602235,2025.8256978478357,-1930.268708751336,↓,↓,↓,↓,↓,↓,↓,↓,↑,↑,↑,↓
SKYUSDT,9523.122987829054,3568.9215745166566,2768.9809175801847,854.1186938011547,3099.103640268656,875.5567691178748,503.46918154260425,-117.70659446102063,4947.749857409674,3587.0402877081824,2521.658389484686,-1763.0185647418791,↑,↑,↑,↑,↑,↑,↑,↓,↑,↑,↑,↓
SLPUSDT,-643.3731620332702,-429.23586293883096,-376.8788331373745,224.45566032912234,493.71093596056284,696.7436522737072,565.2173913043134,-369.6117848073382,1758.5475528317347,853.0431805665097,767.2676771871894,-1758.7367570983765,↓,↓,↓,↑,↑,↑,↑,↓,↑,↑,↑,↓
SNXUSDT,-733.5265179137067,-588.1942506279643,-553.3563547544835,-16.772573487832446,-257.7994685454678,-103.74331550802185,-83.76693921893728,113.80776086658292,-303.5474523529211,-835.3906719156587,-1028.7999570550476,-2747.313780360154,↓,↓,↓,→,↓,↓,↓,↑,↓,↓,↓,↓
SOLUSDT,-245.70936279718697,-148.27241844703678,-61.68663627940979,696.9294998200662,1603.2542026561619,1708.3732756929599,1514.9443808615804,1180.349328424572,3840.3080072621206,2538.1469113912794,2329.5098905190202,547.022253948776,↓,↓,↓,↑,↑,↑,↑,↑,↑,↑,↑,↑
SOLVUSDT,-181.15450003806527,-131.281526601311,-112.327970998616,-294.50880878912733,-349.8332906855971,-283.89773869784796,-251.0252094588921,-171.6738197424899,-71.23847843173303,236.231205514038,664.077785317673,-9955.614255343302,↓,↓,↓,↓,↓,↓,↓,↓,↓,↑,↑,↓
SOMIUSDT,1777.1420390549374,2726.688786060336,2632.034008213846,104.2579298510127,290203.99638298206,271406.68482179573,264270.6685243347,140392.6896489545,184202.6405594017,89088.62697421004,72095.89147039957,29077.270443060952,↑,↑,↑,↑,↑,↑,↑,↑,↑,↑,↑,↑
SOPHUSDT,-481.88369107210355,-384.9401557113531,-366.7684256432617,34.16753070960072,255.49627208720202,238.82865620477597,112.13749752966204,-1258.1388209280478,-8926.056532017463,-9252.781460122318,-9045.999748271843,-335.3238360745407,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
SPELLUSDT,-379.2189970367808,-274.22203154775514,-253.57268736582466,73.81341706549802,-32.88377006422954,-97.27363343568283,-274.6705410332435,-327.6899727862679,-1159.173711973256,-1524.2048320355216,-1586.0685951587038,-2840.6414784654926,↓,↓,↓,↑,↓,↓,↓,↓,↓,↓,↓,↓
SPKUSDT,-1385.895166884858,-1279.4953818759093,-1200.907112886312,-301.6413099837348,113.23767637232018,154.34790867903808,-56.011532477137074,-2271.220183674895,1316089.3870062355,1426365.3190063133,1558486.0117396838,771403.991350265,↓,↓,↓,↓,↑,↑,↓,↓,↑,↑,↑,↑
SSVUSDT,-491.97481811549955,-428.52742394317806,-410.31667619988485,108.56695730886608,449.44082007012884,649.1870078408696,436.77074175035114,-131.03601017496646,22.134834578659905,606.7959782391983,1007.2507407318195,-1362.5168835447216,↓,↓,↓,↑,↑,↑,↑,↓,→,↑,↑,↓
STEEMUSDT,-348.2051387762866,-286.54087123166823,-258.95471619982885,35.60615114935766,173.44148996585596,252.7344570217767,181.00439993931116,-108.61643821940838,-500.6209894222446,-895.593869731802,-943.3499884276579,-1293.6834432314217,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
STGUSDT,-624.1827298635283,-567.7031093279838,-576.5055881643478,-43.37253618274876,-45.21543416200942,119.58879282170301,24.08591032991949,-315.0796374193686,-1023.2409154263559,-1372.4649379477353,-1573.3645842723624,-2531.405679234544,↓,↓,↓,↓,↓,↑,→,↓,↓,↓,↓,↓
STORJUSDT,-617.9791510130882,-494.4004625096751,-448.87126159290585,68.32742030169399,-30.893909002083227,185.8836990565228,101.83330765675687,-298.8573615986425,-581.3987626905987,-1010.5291945849867,-1112.2878497612066,-1527.312673497818,↓,↓,↓,↑,↓,↑,↑,↓,↓,↓,↓,↓
STOUSDT,-40.04974283320347,158.9816433566431,185.54557919412764,582.9773402674606,736.0133173379899,546.055301141964,312.49283010209814,-618.7661080128738,-1671.1152180282759,-2845.5366299998,-4176.363732097725,-5310.69896307034,↓,↑,↑,↑,↑,↑,↑,↓,↓,↓,↓,↓
STRAXUSDT,-320.55814400895383,-237.9721223021591,-217.68744305213787,25.816341243160707,-60.64719376091864,-0.9655195915278088,-46.31786539775283,-505.17760037024175,-891.9813668362533,-1310.1204097988661,-1398.8323830207462,-944.1786323553563,↓,↓,↓,↑,↓,→,↓,↓,↓,↓,↓,↓
STRKUSDT,-359.1524889581832,-258.6555053787136,-248.61023047318622,205.420755051851,387.76786469190534,402.80176177263627,218.61183777747178,-301.7823049010879,-769.7363423173474,-1230.5852256682008,-1380.7943931459936,-3319.929879467955,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
STXUSDT,-585.5011283417888,-441.89194132494265,-432.1767488321533,157.09456039840398,419.77742046822505,518.9699233339892,333.0330237037482,-676.1418385045295,-1425.4440936891938,-2057.281639664722,-1927.822772748929,-1456.7903125741993,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
SUIUSDT,-427.5045433817315,-305.16546157703783,-303.16875564665645,260.1705315988361,842.0079214076636,791.9895474662505,565.0040854482278,-430.98318642388216,493.26076501617837,-51.23344823230111,152.0844780904176,823.3091626227529,↓,↓,↓,↑,↑,↑,↑,↓,↑,↓,↑,↑
SUNUSDT,-427.52901949141415,-380.8497792089403,-357.9560547986783,-145.1531590945851,-1081.3373949464676,-1156.2063114308014,-1225.3886667399347,-627.6752778022685,1121.824503972034,1803.0913890238605,1917.9398481791081,702.4878647366065,↓,↓,↓,↓,↓,↓,↓,↓,↑,↑,↑,↑
SUPERUSDT,-523.629566675882,-255.2138127359376,-181.55900169131544,145.9066242620265,166.5937707006944,153.4392653873007,-84.07385728728882,-1274.1633286271635,-1419.0059171536063,-1475.9054275490748,-1063.2533829545632,11.583618768530787,↓,↓,↓,↑,↑,↑,↓,↓,↓,↓,↓,→
SUSDT,-509.43761606101117,-347.1927308274763,-295.9581022001531,-18.18126591945701,-448.6729513226206,-332.22302907839463,-461.99450823764477,-200.1047646896707,-2743.2393332870597,-3555.448046567404,-3674.925919434583,-2838.0059083077062,↓,↓,↓,→,↓,↓,↓,↓,↓,↓,↓,↓
SUSHIUSDT,-848.3538118241764,-673.6281064903561,-632.7396261641775,116.40307742041831,229.56184059383187,455.70759113504596,267.1609748137431,-424.28931804210083,1576.7331518905223,1308.791943945635,1408.5996977559835,-824.937560676086,↓,↓,↓,↑,↑,↑,↑,↓,↑,↑,↑,↓
SXPUSDT,-522.149422661512,-432.8273533603602,-399.0571177602094,54.14637279758793,-105.57764525547722,-3.3830453046137277,-71.07463958207477,-374.32490246051685,-524.1335482110309,-948.2835092699379,-1022.0139952548273,-1465.0817056662163,↓,↓,↓,↑,↓,→,↓,↓,↓,↓,↓,↓
SXTUSDT,-553.0293295081043,-527.5056518462686,-520.2060509323079,-189.0460657431267,866.1825644116874,1045.0425707223292,948.0628783970902,-404.21646746348057,-2769.9229371241026,-3841.227951021675,-4147.4345915427375,-4105.887704447917,↓,↓,↓,↓,↑,↑,↑,↓,↓,↓,↓,↓
SYNUSDT,-277.62819729441,-51.85563693484122,-27.93424005129161,394.1598144634205,390.65663933865187,214.55968536438007,-86.6968353369597,-748.1461030626227,-3100.91707490516,-4101.787371033187,-4375.1651480152395,-4234.022035644646,↓,↓,↓,↑,↑,↑,↓,↓,↓,↓,↓,↓
SYSUSDT,-375.97221686674675,-203.25251611982225,-158.86776186598846,242.63445726847453,12.153307165333773,0.6608710280155862,-171.3862387630165,-644.5412452784215,-801.1613471799801,-1555.9386398840752,-1379.5313520574791,-2447.0763166084575,↓,↓,↓,↑,→,→,↓,↓,↓,↓,↓,↓
TAOUSDT,-467.3655583450124,-400.8052452782704,-408.26144843866985,155.3120625573214,671.3983902610702,709.118547998993,464.5212440087936,-610.5067076626138,-1458.870079895588,-1565.2379824769132,-1272.649007948425,661.327104901275,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↑
TFUELUSDT,-352.0109888786945,-278.0426812469533,-256.1413850566233,37.028385876369676,13.125894440398314,117.12161682844942,57.852714472388946,-399.7363968560139,-224.65109330928138,-457.7417446488121,-386.85289938607536,-1647.4360359081497,↓,↓,↓,↑,→,↑,↑,↓,↓,↓,↓,↓
THETAUSDT,-574.6809208274669,-397.9351032448365,-369.35120389040253,152.129488468651,373.93993403917875,532.6509335607988,407.5140889167176,-199.96914808109173,207.187221388549,-236.68639053254483,-40.11024164575214,-2807.5272446716176,↓,↓,↓,↑,↑,↑,↑,↓,↑,↓,↓,↓
THEUSDT,185.21551017940754,-193.24181626187945,-323.9045155300969,136.29071740817506,-74.68174978477394,-307.93019047156685,-576.1497523276848,-1196.818086665272,3355.6553598349387,2998.2042006090114,3026.145934366518,-2727.733045196234,↑,↓,↓,↑,↓,↓,↓,↓,↑,↑,↑,↓
TIAUSDT,-834.6659308994059,-716.3511375415983,-666.5640732516974,22.99892369569137,486.96186757448896,632.2582586196523,494.84413891193634,-328.41341049963876,-2512.627877197789,-3205.850593894178,-3374.0682560216846,-3629.1905365352995,↓,↓,↓,→,↑,↑,↑,↓,↓,↓,↓,↓
TKOUSDT,-452.19453435289614,-299.44470392858983,-280.84085337228106,92.16100570166525,-102.43610594430292,-252.35419392913138,-616.3725189024212,457.33719100553225,2360.8392449600715,1309.8534017156085,846.3987505256215,-2757.527453064118,↓,↓,↓,↑,↓,↓,↓,↑,↑,↑,↑,↓
TLMUSDT,-630.1936180705121,-278.0500386897074,-201.3422818791939,586.0354613049408,392.44474049551155,379.1520388873874,102.70615810782012,-589.6792419193359,-855.3224703889325,-1434.6700576774597,-1514.1604370327782,-2300.900365677528,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
TNSRUSDT,-752.5335242723254,-561.6690044846595,-539.2343889100852,103.28700204821513,165.5900645254987,357.458819564394,231.15996336081395,-636.5242556582568,-1245.1821296773815,-1763.0246201674759,-1763.1348162321601,-4750.554803008906,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
TONUSDT,-303.53055297099394,-184.6331078609191,-169.94940199522054,126.4019637561492,48.719345798777525,127.55731325943506,-19.647478888406173,-468.6552184874458,13.134442684216136,267.65263016065484,366.54617278948353,-1210.5936011879862,↓,↓,↓,↑,↑,↑,→,↓,→,↑,↑,↓
TOWNSUSDT,506.509127715045,692.3692896623083,689.8333346380556,208.2975780642689,1246.012189456676,1403.148455943852,1243.0468743445376,-1167.4289394145928,-9761.373213183297,-9908.645688985025,-8650.50081636733,-2923.61699472748,↑,↑,↑,↑,↑,↑,↑,↓,↓,↓,↓,↓
TRBUSDT,-749.1947866129152,-703.0813246078479,-651.0340577669897,15.296619008060631,608.6974824714948,864.3365193922124,668.5573699260725,-428.8646053973312,-1866.9999651234914,-501.039005731076,-27.783004770707326,548.4880083420243,↓,↓,↓,→,↑,↑,↑,↓,↓,↓,↓,↑
TREEUSDT,-249.79014470683043,-147.08664396519202,-51.30311167272198,-119.7390119738993,-737.4399905423192,-502.94286852237,-324.2516461683454,-966.915546950772,-9852.860289988083,-9913.164776028903,-9908.410264630304,-2700.2749264383415,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓
TRUMPUSDT,-616.8913152671405,-467.33136523143895,-432.58250862030377,31.4566005544883,172.56543416382368,418.374012708595,355.26160387386403,-358.7006298656932,-2409.2472597981505,-2878.5997761269973,-2899.838449111471,-2435.0706921811384,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
TRUUSDT,-114.01452836019365,-8.717014026465748,-39.55090584332599,267.8532382909859,240.37631807025286,128.71367279203275,-72.80158375375153,-552.0865533230282,-1947.7841597101196,-2294.2077842476247,-2262.7737226277377,-2247.1519656724968,↓,→,↓,↑,↑,↑,↓,↓,↓,↓,↓,↓
TRXUSDT,-296.82036352629126,-215.81245362707685,-180.29774885382065,218.65806243952463,60.5688165356847,82.78037400158446,-72.7683043373126,-195.03715448241496,2448.4934780293584,2897.1543385823134,2994.211661754429,2166.4989270997503,↓,↓,↓,↑,↑,↑,↓,↓,↑,↑,↑,↑
TSTUSDT,5566.156383889819,3914.3612334801774,3285.9240881740684,1697.896682302599,4391.233970529875,1969.1552684296798,1513.1274687450252,-172.0327514530785,-3845.6584783718645,-5161.03351894216,-5045.238863192757,-6470.136645684581,↑,↑,↑,↑,↑,↑,↑,↓,↓,↓,↓,↓
TURBOUSDT,-934.9732313330287,-752.9410428134017,-697.3692059893812,81.71602053629687,438.34184216236895,584.382997942493,396.4890592162218,-725.6918253908754,-868.8045081077291,-1697.532079036448,-1349.5929019636487,1205.2692559234304,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↑
TUSDT,-1.89591181009485,76.55401645385093,114.50934918104167,194.21031854236543,325.50028733712037,299.6728597000184,197.6628695449588,-233.0759561860287,468.4554676359644,-249.06728798313154,-331.90665562643727,-1082.3340425831723,→,↑,↑,↑,↑,↑,↑,↓,↑,↓,↓,↓
TUTUSDT,-85.6336741527982,29.473203331946486,53.36050082683644,75.81557988459883,1280.2946090915857,1109.694607206192,1036.1949137100773,814.1566178692503,13154.301863831814,12232.546304826586,12149.933879738914,11303.092092892066,↓,↑,↑,↑,↑,↑,↑,↑,↑,↑,↑,↑
TWTUSDT,-461.13110688760236,-350.41502597378684,-326.3233331685851,488.11854682505106,570.1456992956932,626.86626852938,398.0628489662255,-206.3449498472528,-510.94965601215677,-702.0714625781252,-697.0826978416402,-1343.8696588292646,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
UMAUSDT,-724.7677801294103,-699.920823436263,-687.3995545154654,-133.4251527933198,-665.3930024297375,-439.89494007757787,-515.9106855421201,70.84319270502802,1100.9962104961942,1299.0800987211123,1119.4667016944684,-1360.3480479249245,↓,↓,↓,↓,↓,↓,↓,↑,↑,↑,↑,↓
UNIUSDT,-905.6138613301632,-854.3359965236947,-823.7769824915594,-124.3683299022082,-417.7633266557141,-193.35995738792144,-405.0591006176292,-832.6212579836914,5374.991894965597,6533.811508776499,6671.539040308117,666.033589799416,↓,↓,↓,↓,↓,↓,↓,↓,↑,↑,↑,↑
